idna_subject,checker_type,destination,source,tested_at,session_id
||2517d.v.fwmrm.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:01.013416,df740bd04f612d3d289749b4
||29627a66.api.splkmobile.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:01.392985,df740bd04f612d3d289749b4
||2975c.v.fwmrm.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:01.498754,df740bd04f612d3d289749b4
||2mdn.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:01.535666,df740bd04f612d3d289749b4
||29v1l11xwnj93mnimu223muo-wpengine.netdna-ssl.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:01.538324,df740bd04f612d3d289749b4
||2mdnsys.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:01.827086,df740bd04f612d3d289749b4
||2kpixel.quantserve.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:02.316573,df740bd04f612d3d289749b4
||2o7.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:02.432047,df740bd04f612d3d289749b4
||3243857.fls.doubleclick.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:02.439344,df740bd04f612d3d289749b4
||3.redirect.appmetrica.yandex.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:02.449303,df740bd04f612d3d289749b4
||30488.redirect.appmetrica.yandex.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:02.645473,df740bd04f612d3d289749b4
||3.rfrl.pw^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:03.158889,df740bd04f612d3d289749b4
||3300-app.mobilgov.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:03.353761,df740bd04f612d3d289749b4
||33across-d.openx.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:03.373339,df740bd04f612d3d289749b4
||3100-app.mobilgov.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:03.502023,df740bd04f612d3d289749b4
||360in.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:03.746820,df740bd04f612d3d289749b4
||360yield.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:04.329648,df740bd04f612d3d289749b4
||365holidaydays.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:04.429291,df740bd04f612d3d289749b4
||360fenxi.mediav.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:04.447628,df740bd04f612d3d289749b4
||36d6266c.toversea.sched.ovscdns.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:04.472989,df740bd04f612d3d289749b4
||3cinteractive.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:04.595517,df740bd04f612d3d289749b4
||397c0.admaster.com.cn^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:05.332305,df740bd04f612d3d289749b4
||3d435cd34347e255ef1536bfbd72413c.api.appsee.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:05.590101,df740bd04f612d3d289749b4
||3gl.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:05.692297,df740bd04f612d3d289749b4
||3lift.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:05.840134,df740bd04f612d3d289749b4
||3p3x.adj.st^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:05.855043,df740bd04f612d3d289749b4
||3m.mediav.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:06.160674,df740bd04f612d3d289749b4
||3point14.g2afse.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:06.722739,df740bd04f612d3d289749b4
||3s-smart-rtb.mobvista.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:06.909950,df740bd04f612d3d289749b4
||4.afs.googleadservices.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:07.004248,df740bd04f612d3d289749b4
||3pt.placelocal.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:07.030332,df740bd04f612d3d289749b4
||4.redirect.appmetrica.yandex.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:07.093910,df740bd04f612d3d289749b4
||40cupx20bt643wowwz361l9h-wpengine.netdna-ssl.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:07.525355,df740bd04f612d3d289749b4
||425e2-836b6.api.pushwoosh.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:07.898231,df740bd04f612d3d289749b4
||4affiliate.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:07.951860,df740bd04f612d3d289749b4
||4dle.info^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:08.017083,df740bd04f612d3d289749b4
||4d5.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:08.015121,df740bd04f612d3d289749b4
||4dsply.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:08.318273,df740bd04f612d3d289749b4
||4info.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:08.929690,df740bd04f612d3d289749b4
||4mads.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:09.074627,df740bd04f612d3d289749b4
||4q.iperceptions.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:09.090540,df740bd04f612d3d289749b4
||50websads.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:09.133882,df740bd04f612d3d289749b4
||4seeresults.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:09.265207,df740bd04f612d3d289749b4
||51yes.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:09.861500,df740bd04f612d3d289749b4
||578756.gameloft.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:10.020424,df740bd04f612d3d289749b4
||56c19c11bd6f4d0ca4945fb3.tracker.bannerflow.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:10.016437,df740bd04f612d3d289749b4
||518ad.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:10.080504,df740bd04f612d3d289749b4
||5726.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:10.119980,df740bd04f612d3d289749b4
||5900-app.mobilgov.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:10.662280,df740bd04f612d3d289749b4
||5ab39ccb6fa1cf6d7c15049d.tracker.bannerflow.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:11.124995,df740bd04f612d3d289749b4
||5994599.fls.doubleclick.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:11.126863,df740bd04f612d3d289749b4
||5s4qxy0.appsdeku.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:11.139604,df740bd04f612d3d289749b4
||5f3c395.ccm19.de^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:11.137845,df740bd04f612d3d289749b4
||5thfinger.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:11.504165,df740bd04f612d3d289749b4
||6067.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:12.067392,df740bd04f612d3d289749b4
||600z.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:12.072987,df740bd04f612d3d289749b4
||6058.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:12.082299,df740bd04f612d3d289749b4
||5pr1sfzsl9.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:12.088854,df740bd04f612d3d289749b4
||623.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:12.297374,df740bd04f612d3d289749b4
||6063.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:13.004266,df740bd04f612d3d289749b4
||707.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:13.054255,df740bd04f612d3d289749b4
||6539.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:13.069857,df740bd04f612d3d289749b4
||65c6.playfabapi.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:13.072570,df740bd04f612d3d289749b4
||7093.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:13.201394,df740bd04f612d3d289749b4
||71i.nuggad.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:14.010834,df740bd04f612d3d289749b4
||7246.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:14.056936,df740bd04f612d3d289749b4
||7202.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:19.070226,df740bd04f612d3d289749b4
||7250.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:29.068221,df740bd04f612d3d289749b4
||7251.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:43:39.089137,df740bd04f612d3d289749b4
||777partner.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:44:04.962172,df740bd04f612d3d289749b4
||7882.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:44:05.029680,df740bd04f612d3d289749b4
||77tracking.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:44:09.763566,df740bd04f612d3d289749b4
||777seo.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:44:19.804535,df740bd04f612d3d289749b4
||79423.analytics.edgekey.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:44:29.936018,df740bd04f612d3d289749b4
||7a02kdk.mapucamonga.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:44:55.786391,df740bd04f612d3d289749b4
||7bpeople.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:44:55.813035,df740bd04f612d3d289749b4
||7search.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:45:00.491999,df740bd04f612d3d289749b4
||7solo.biz^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:45:00.750126,df740bd04f612d3d289749b4
||8.dramafeverw2.appspot.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:45:15.685433,df740bd04f612d3d289749b4
||8443-app.mobilgov.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:45:46.615980,df740bd04f612d3d289749b4
||8328.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:45:46.784690,df740bd04f612d3d289749b4
||8993311.fls.doubleclick.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:45:51.247314,df740bd04f612d3d289749b4
||8live.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:45:51.506138,df740bd04f612d3d289749b4
||8ozhygzz5eke.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:46:06.456029,df740bd04f612d3d289749b4
||8rzt.adj.st^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:46:27.647569,df740bd04f612d3d289749b4
||8rbzrge.appsmaxpower.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:46:32.465958,df740bd04f612d3d289749b4
||8ys7j0y0h2-dsn.algolia.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:46:37.335733,df740bd04f612d3d289749b4
||8sc13bd.appsdeku.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:46:41.963399,df740bd04f612d3d289749b4
||9.bapi.adsafeprotected.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:46:52.170188,df740bd04f612d3d289749b4
||959cad30.api.splkmobile.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:46:58.555761,df740bd04f612d3d289749b4
||914.global.ssl.fastly.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:46:58.574172,df740bd04f612d3d289749b4
||94vs.adj.st^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:46:58.630620,df740bd04f612d3d289749b4
||970ztqtss4.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:46:58.648028,df740bd04f612d3d289749b4
||97uq.adj.st^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:46:58.677404,df740bd04f612d3d289749b4
||9e4rskt.appsdeku.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:46:59.956000,df740bd04f612d3d289749b4
||980media.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:00.068357,df740bd04f612d3d289749b4
||99f480f2934a44cba3156ef3333b7ae7-adf0901f1861.cdn.forter.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:00.124408,df740bd04f612d3d289749b4
||99count.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:00.148698,df740bd04f612d3d289749b4
||a-ads.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:00.161446,df740bd04f612d3d289749b4
||9f5708ac8bbb4c01822ea1e1dc7ebc09-adf0901f1861.cdn.forter.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:01.260489,df740bd04f612d3d289749b4
||a-counter.kiev.ua^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:01.556694,df740bd04f612d3d289749b4
||a-origin.teads.tv^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:01.630931,df740bd04f612d3d289749b4
||9jqp.adj.st^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:01.891994,df740bd04f612d3d289749b4
||a-v2.presage.io^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:01.910820,df740bd04f612d3d289749b4
||a-srvjsr.media.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:02.795191,df740bd04f612d3d289749b4
||a.acrabakasaka.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:02.790568,df740bd04f612d3d289749b4
||a-ssl.ligatus.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:02.863759,df740bd04f612d3d289749b4
||a.adnium.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:03.227001,df740bd04f612d3d289749b4
||a-usa.applovin.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:03.315518,df740bd04f612d3d289749b4
||a.ad.gt^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:03.968140,df740bd04f612d3d289749b4
||a.ads1.msn.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:04.002254,df740bd04f612d3d289749b4
||a.ads2.msn.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:04.046969,df740bd04f612d3d289749b4
||a.adskeeper.co.uk^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:04.228155,df740bd04f612d3d289749b4
||a.adgear.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:04.215468,df740bd04f612d3d289749b4
||a.adsrvr.org^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:05.475277,df740bd04f612d3d289749b4
||a.adtng.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:05.531527,df740bd04f612d3d289749b4
||a.adtech.de^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:05.673063,df740bd04f612d3d289749b4
||a.algovid.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:05.750464,df740bd04f612d3d289749b4
||a.adtechus.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:05.796515,df740bd04f612d3d289749b4
||a.answers.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:07.012940,df740bd04f612d3d289749b4
||a.applovin.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:07.048239,df740bd04f612d3d289749b4
||a.appbaqend.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:07.112792,df740bd04f612d3d289749b4
||a.api.ad-locus.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:07.169306,df740bd04f612d3d289749b4
||a.applvn.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:07.181087,df740bd04f612d3d289749b4
||a.aproductmsg.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:08.197120,df740bd04f612d3d289749b4
||a.bf-ad.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:08.508406,df740bd04f612d3d289749b4
||a.blueserving.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:08.560463,df740bd04f612d3d289749b4
||a.bestcontentprogram.top^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:08.633072,df740bd04f612d3d289749b4
||a.c.appier.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:08.696612,df740bd04f612d3d289749b4
||a.chartboost.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:09.141726,df740bd04f612d3d289749b4
||a.consumer.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:09.954764,df740bd04f612d3d289749b4
||a.d.mojigaga.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:09.984837,df740bd04f612d3d289749b4
||a.consensad.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:10.008260,df740bd04f612d3d289749b4
||a.clickyab.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:10.065593,df740bd04f612d3d289749b4
||a.dpmsrv.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:10.252074,df740bd04f612d3d289749b4
||a.fortumo.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:11.437875,df740bd04f612d3d289749b4
||a.hiimps.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:11.547369,df740bd04f612d3d289749b4
||a.fiksu.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:11.555792,df740bd04f612d3d289749b4
||a.gmtrack.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:11.644370,df740bd04f612d3d289749b4
||a.goadservices.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:11.755889,df740bd04f612d3d289749b4
||a.huluad.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:12.289936,df740bd04f612d3d289749b4
||a.idio.co^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:12.515841,df740bd04f612d3d289749b4
||a.ligatus.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:12.707229,df740bd04f612d3d289749b4
||a.medialytics.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:12.753152,df740bd04f612d3d289749b4
||a.koudai.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:12.908950,df740bd04f612d3d289749b4
||a.integral-marketing.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:13.184063,df740bd04f612d3d289749b4
||a.mobimagic.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:13.351103,df740bd04f612d3d289749b4
||a.mgid.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:13.525953,df740bd04f612d3d289749b4
||a.mktw.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:13.570341,df740bd04f612d3d289749b4
||a.mobify.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:13.721633,df740bd04f612d3d289749b4
||a.niholaev.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:14.043921,df740bd04f612d3d289749b4
||a.o333o.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:14.480904,df740bd04f612d3d289749b4
||a.optmstr.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:14.631882,df740bd04f612d3d289749b4
||a.optinmonster.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:14.709240,df740bd04f612d3d289749b4
||a.optmnstr.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:14.714658,df740bd04f612d3d289749b4
||a.optnmnstr.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:14.909619,df740bd04f612d3d289749b4
||a.popin.cc^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:15.442077,df740bd04f612d3d289749b4
||a.optnmstr.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:15.579780,df740bd04f612d3d289749b4
||a.pub.network^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:15.730936,df740bd04f612d3d289749b4
||a.rfihub.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:15.824720,df740bd04f612d3d289749b4
||a.r10.mopub.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:15.982432,df740bd04f612d3d289749b4
||a.sakh.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:16.458219,df740bd04f612d3d289749b4
||a.rigelink.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:16.470088,df740bd04f612d3d289749b4
||a.stun.kaptcha.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:16.740137,df740bd04f612d3d289749b4
||a.ssl.msdk.qq.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:16.838482,df740bd04f612d3d289749b4
||a.tapinfluence.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:17.016121,df740bd04f612d3d289749b4
||a.steepto.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:17.428914,df740bd04f612d3d289749b4
||a.teads.tv^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:17.460391,df740bd04f612d3d289749b4
||a.tribalfusion.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:17.593852,df740bd04f612d3d289749b4
||a.thirdpresence.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:17.689928,df740bd04f612d3d289749b4
||a.ucoz.net^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:17.985353,df740bd04f612d3d289749b4
||a.twiago.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:18.275586,df740bd04f612d3d289749b4
||a.ucoz.ru^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:18.346487,df740bd04f612d3d289749b4
||a.unbounce.com^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:18.456988,df740bd04f612d3d289749b4
||a.x5o.org^$important,AVAILABILITY,origin.list,origin.list,2022-12-10 05:47:18.543508,df740bd04f612d3d289749b4
